Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
833,Trapinch,,328,♂,703,82,,,,82.2,20.0,20.0,Mud Shot,,,"2023-05-15 02:53",,19.09kg,0.78m,0,0,0,2500,50.63%,1903,95.26%,0,125,Flygon,,0,44.55%,1096,96.91%,178000,307,Flygon,,0,,,,,,,,,
834,Trapinch,,328,♀,704,85,,,,86.7,20.0,20.0,Mud Shot,,,"2023-05-15 02:53",,11.19kg,0.6m,0,0,0,2500,69.70%,1058,96.24%,0,125,Flygon,,0,54.90%,1402,96.62%,169000,295,Flygon,,0,,,,,,,,,
835,Trapinch,,328,♂,712,85,,,,91.1,20.0,20.0,Struggle Bug,,,"2023-05-15 02:53",,22.11kg,0.86m,0,0,0,2500,87.78%,462,97.22%,0,125,Flygon,,0,52.44%,1760,96.26%,161000,285,Flygon,,0,,,,,,,,,
836,Trapinch,,328,♀,712,85,,,,91.1,20.0,20.0,Mud Shot,,,"2023-05-15 02:53",,8.74kg,0.54m,0,0,0,2500,87.78%,462,97.22%,0,125,Flygon,,0,52.44%,1760,96.26%,161000,285,Flygon,,0,,,,,,,,,
837,Spinda,,327,♂,499,85,,,,75.6,15.0,15.0,Psycho Cut,,,"2023-05-15 02:53",,7.86kg,1.32m,0,0,0,1900,91.86%,176,94.22%,496400,268,Spinda,,0,91.86%,176,94.22%,496400,268,Spinda,,0,58.48%,707,95.15%,0,0,Spinda,,0,
838,Grumpig,,326,♀,1198,119,,,,60.0,19.0,19.0,Charge Beam,Shadow Ball,,"2023-05-15 02:53",,137.48kg,1.15m,0,0,0,2500,57.50%,650,96.68%,25500,23,Grumpig,,0,89.78%,17,99.08%,480000,252,Grumpig,,0,,,,,,,,,
839,Spoink,,325,♂,452,81,,,,63.3,13.0,13.0,,,,"2023-05-15 02:53",,33.82kg,0.76m,0,1,0,1921,79.30%,226,97.65%,57964,118,Grumpig,,1,91.10%,55,98.65%,350400,258,Grumpig,,2,47.94%,1047,94.79%,3842,6,Spoink,,1,
840,Spoink,,325,♀,488,84,,,,65.6,14.0,14.0,,,,"2023-05-15 02:52",,26.09kg,0.63m,0,1,0,1921,83.56%,109,98.14%,54122,112,Grumpig,,1,92.40%,12,99.32%,581522,404,Grumpig,,1,53.94%,735,95.49%,0,0,Spoink,,1,
841,Spoink,,325,♂,735,100,,,,81.9,20.0,20.0,Zen Headbutt,,,"2023-05-15 02:52",,25.71kg,0.62m,0,0,0,2500,95.87%,63,97.01%,475000,248,Spoink,,0,70.53%,544,96.78%,363000,298,Grumpig,,0,,,,,,,,,
842,Spoink,,325,♀,793,106,,,,77.8,22.0,22.0,Splash,,,"2023-05-15 02:52",,28.58kg,0.64m,0,0,0,3000,82.33%,274,97.50%,6000,56,Grumpig,,0,90.03%,126,98.10%,392000,288,Grumpig,,0,,,,,,,,,
843,Torkoal,,324,♀,1148,109,,,,73.3,20.0,20.0,Ember,,,"2023-05-15 02:52",,107.76kg,0.61m,0,0,0,2500,50.07%,1100,95.75%,39000,34,Torkoal,,0,89.69%,239,94.70%,475000,248,Torkoal,,0,,,,,,,,,
844,Torkoal,,324,♂,1170,111,,,,84.4,20.0,20.0,Fire Spin,,,"2023-05-15 02:52",,37.5kg,0.39m,0,0,0,2500,49.74%,1602,95.09%,35000,31,Torkoal,,0,97.93%,55,96.98%,475000,248,Torkoal,,0,,,,,,,,,
845,Torkoal,,324,♀,1175,111,,,,88.9,20.0,20.0,Ember,,,"2023-05-15 02:52",,68.1kg,0.53m,0,0,0,2500,67.66%,1159,95.66%,35000,31,Torkoal,,0,99.08%,28,97.72%,475000,248,Torkoal,,0,,,,,,,,,
846,Camerupt,,323,♂,861,93,14,11,15,88.9,14.0,14.0,Incinerate,,,"2023-05-15 02:52",,182.29kg,1.78m,0,0,0,1600,32.65%,2759,93.91%,48600,46,Camerupt,,0,98.73%,53,96.89%,499600,272,Camerupt,,0,,,,,,,,,
847,Numel,,322,♂,129,49,,,,67.0,5.0,5.0,,,,"2023-05-15 02:52",,35.09kg,0.79m,0,0,0,600,46.49%,34,98.64%,77600,129,Camerupt,,0,79.99%,266,94.26%,517600,346,Camerupt,,0,89.06%,9,99.49%,4800,57,Camerupt,,0,
848,Numel,,322,♂,206,63,,,,51.6,8.0,8.0,,,,"2023-05-15 02:52",,39.85kg,0.89m,0,1,0,961,81.19%,51,98.43%,6600,51,Camerupt,,2,75.30%,547,92.54%,402600,258,Camerupt,,2,75.31%,29,98.52%,40326,60,Numel,,1,
849,Numel,,322,♀,214,63,,,,63.7,8.0,8.0,,,,"2023-05-15 02:52",,35.88kg,0.86m,0,1,0,961,77.70%,12,99.09%,88326,158,Camerupt,,1,90.22%,163,95.22%,402600,258,Camerupt,,2,83.00%,33,98.99%,961,52,Camerupt,,1,
850,Numel,,322,♀,215,63,,,,65.1,8.0,8.0,,,,"2023-05-15 02:52",,19.51kg,0.65m,0,1,0,961,77.88%,73,98.20%,3000,48,Camerupt,,2,91.07%,123,95.69%,402600,258,Camerupt,,2,84.92%,33,98.99%,961,52,Camerupt,,1,
851,Numel,,322,♀,224,59,,,,65.3,8.0,8.0,,,,"2023-05-15 02:52",,37.32kg,0.87m,0,1,0,961,36.25%,1941,94.81%,83526,154,Camerupt,,1,92.04%,192,94.90%,402600,258,Camerupt,,2,42.50%,1409,93.69%,32406,51,Numel,,1,
852,Numel,,322,♂,365,80,,,,72.2,13.0,13.0,,,,"2023-05-15 02:51",,38.03kg,0.87m,0,1,0,1921,66.93%,281,97.25%,70564,130,Camerupt,,1,97.27%,44,97.13%,402600,258,Camerupt,,2,41.30%,1121,94.22%,19444,27,Numel,,1,
853,Numel,,322,♂,465,90,,,,86.2,16.0,16.0,,,,"2023-05-15 02:51",,18.91kg,0.62m,0,0,0,1900,76.49%,244,97.37%,45100,91,Camerupt,,0,97.92%,28,97.61%,492600,314,Camerupt,,0,57.29%,879,94.71%,3800,4,Numel,,0,
854,Numel,,322,♂,660,109,,,,46.7,25.0,25.0,Tackle,,,"2023-05-15 02:51",,34.32kg,0.86m,0,0,0,4000,52.37%,837,96.13%,8000,56,Camerupt,,0,41.54%,1963,87.91%,444000,270,Camerupt,,0,,,,,,,,,
855,Wailmer,,320,♀,58,47,,,,53.5,2.0,2.0,,,,"2023-05-15 02:51",,175.59kg,2.26m,0,0,0,200,66.17%,8,99.50%,519600,302,Wailmer,,0,53.62%,811,94.61%,519600,702,Wailord,,0,46.44%,78,97.83%,16800,26,Wailmer,,0,
856,Wailmer,,320,♂,62,47,,,,75.3,2.0,2.0,,,,"2023-05-15 02:51",,202.21kg,2.44m,0,0,0,200,71.79%,288,96.86%,394600,302,Wailmer,,0,93.89%,11,99.22%,519600,702,Wailord,,0,83.11%,144,96.98%,6000,412,Wailord,,0,
857,Wailmer,,320,♂,139,72,,,,53.3,4.0,4.0,,,,"2023-05-15 02:51",,110.11kg,1.87m,0,0,0,400,69.66%,37,98.70%,518400,298,Wailmer,,0,59.62%,765,94.83%,518400,698,Wailord,,0,58.60%,80,97.83%,15600,22,Wailmer,,0,
858,Wailmer,,320,♂,488,133,,,,84.4,12.0,12.0,,,,"2023-05-15 02:51",,145.9kg,1.99m,0,0,0,1300,71.44%,915,94.96%,343400,280,Wailmer,,0,94.25%,87,98.27%,490400,680,Wailord,,0,31.12%,2511,91.71%,0,0,Wailmer,,0,
859,Wailmer,,320,♀,530,138,,,,82.8,13.0,13.0,Water Gun,,,"2023-05-15 02:51",,162.7kg,2.37m,0,0,0,1600,73.39%,664,96.28%,48300,447,Wailord,,0,95.74%,35,98.77%,472800,676,Wailord,,0,,,,,,,,,
860,Wailmer,,320,♀,532,140,15,11,15,91.1,13.0,13.0,Splash,,,"2023-05-15 02:51",,151.09kg,2.22m,0,0,0,1600,66.67%,1366,95.21%,48300,447,Wailord,,0,93.68%,260,97.39%,472800,676,Wailord,,0,,,,,,,,,
861,Wailmer,,320,♂,606,150,,,,84.4,15.0,15.0,Water Gun,,,"2023-05-15 02:51",,146.82kg,2.02m,0,0,0,1900,87.78%,425,96.34%,346400,268,Wailmer,,0,99.12%,21,98.96%,481400,668,Wailord,,0,,,,,,,,,
862,Wailmer,,320,♂,606,149,,,,82.2,15.0,15.0,Splash,,,"2023-05-15 02:51",,127.94kg,2.07m,0,0,0,1900,67.72%,944,94.90%,346400,268,Wailmer,,0,91.99%,180,97.74%,481400,668,Wailord,,0,,,,,,,,,
863,Wailmer,,320,♂,646,150,,,,70.0,16.0,16.0,Splash,,,"2023-05-15 02:51",,176.43kg,2.28m,0,0,0,1900,68.83%,829,95.17%,342600,264,Wailmer,,0,93.38%,187,97.70%,492600,664,Wailord,,0,,,,,,,,,
864,Wailmer,,320,♂,758,164,,,,67.4,19.0,19.0,Splash,,,"2023-05-15 02:50",,135.78kg,1.99m,0,0,0,2500,74.51%,568,95.87%,355000,252,Wailmer,,0,91.50%,147,97.90%,480000,652,Wailord,,0,,,,,,,,,
865,Wailmer,,320,♀,907,189,,,,60.3,24.0,24.0,Water Gun,,,"2023-05-15 02:50",,200.95kg,2.5m,0,0,0,3500,64.99%,218,97.18%,451000,226,Wailmer,,0,52.48%,1234,92.85%,451000,626,Wailord,,0,,,,,,,,,
866,Wailmer,,320,♀,928,185,,,,82.2,23.0,23.0,Water Gun,,,"2023-05-15 02:50",,118.85kg,1.83m,0,2,0,3150,84.54%,547,95.93%,277200,222,Wailmer,,2,99.78%,5,99.55%,412200,582,Wailord,,2,,,,,,,,,
867,Wailmer,,320,♂,933,184,12,14,11,82.2,23.0,23.0,Water Gun,,,"2023-05-15 02:50",,115.51kg,1.87m,0,2,0,3150,78.78%,870,95.08%,266400,222,Wailmer,,2,98.39%,67,98.39%,398700,582,Wailord,,2,,,,,,,,,
868,Wailmer,,320,♂,1335,216,14,15,7,80.0,35.0,35.0,Splash,,,"2023-05-15 02:50",,154.06kg,1.98m,0,0,0,8000,69.72%,1241,94.27%,152000,118,Wailmer,,0,94.82%,213,97.57%,294000,518,Wailord,,0,,,,,,,,,
869,Carvanha,,318,♂,84,34,,,,26.7,4.0,4.0,,,,"2023-05-15 02:50",,22.6kg,0.84m,0,0,0,400,32.09%,1700,94.69%,94900,146,Sharpedo,,0,8.35%,3605,79.54%,518400,348,Sharpedo,,0,33.30%,2064,91.53%,6400,60,Sharpedo,,0,
870,Carvanha,,318,♂,540,83,,,,72.2,20.0,20.0,Snarl,,,"2023-05-15 02:50",,32.52kg,0.99m,0,0,0,2500,66.36%,946,95.67%,31000,78,Sharpedo,,0,87.89%,457,92.50%,475000,298,Sharpedo,,0,,,,,,,,,
871,Swalot,,317,♀,1497,165,15,15,15,100.0,26.5,26.5,Infestation,Sludge Bomb,,"2023-05-15 02:50",,139.32kg,2.34m,0,0,0,4000,59.54%,1658,95.40%,0,0,Swalot,,0,100.00%,1,100%,432000,210,Swalot,,0,,,,,,,,,
872,Gulpin,,316,♂,216,78,,,,60.4,10.0,10.0,,,,"2023-05-15 02:50",,10.11kg,0.39m,0,0,0,1000,53.58%,605,97.08%,95500,142,Swalot,,0,62.05%,926,91.45%,510000,336,Swalot,,0,70.27%,212,96.47%,52000,54,Gulpin,,0,
873,Gulpin,,316,♀,533,114,,,,87.8,22.0,22.0,Pound,,,"2023-05-15 02:50",,7.57kg,0.35m,0,0,0,3000,15.70%,3332,93.06%,32000,78,Swalot,,0,99.16%,26,97.87%,464000,288,Swalot,,0,,,,,,,,,
874,Gulpin,,316,♂,659,129,,,,94.4,27.0,27.0,Pound,,,"2023-05-15 02:50",,11.36kg,0.43m,0,0,0,4500,99.73%,7,98.32%,428000,206,Gulpin,,0,99.69%,8,98.86%,428000,256,Swalot,,0,,,,,,,,,
875,Gulpin,,316,♂,754,137,15,15,15,100.0,31.0,31.0,Pound,,,"2023-05-15 02:50",,7.35kg,0.33m,0,0,0,6000,100.00%,1,100%,390000,174,Gulpin,,0,100.00%,1,100%,390000,224,Swalot,,0,,,,,,,,,
876,Roselia,,315,♂,1068,90,15,15,15,100.0,20.0,20.0,,,,"2023-05-15 02:49",,4.27kg,0.44m,0,0,0,2500,70.70%,1201,96.09%,56000,50,Roselia,,0,26.28%,3020,95.33%,65000,158,Roserade,,0,,,,,,,,,
877,Illumise,,314,♀,736,89,13,14,10,82.2,15.0,15.0,Struggle Bug,Dazzling Gleam,,"2023-05-15 02:49",,18.3kg,0.56m,0,0,0,1900,45.13%,2248,94.35%,106400,94,Illumise,,0,96.78%,133,95.55%,496400,268,Illumise,,0,,,,,,,,,
878,Volbeat,,313,♂,399,66,15,15,15,100.0,8.0,8.0,Struggle Bug,Signal Beam,,"2023-05-15 02:49",,11.09kg,0.57m,0,0,0,800,46.01%,2212,94.41%,108600,104,Volbeat,,0,100.00%,1,100%,513600,290,Volbeat,,0,16.39%,3425,90.04%,2600,3,Volbeat,,0,
879,Plusle,,311,♀,751,87,,,,92.6,15.0,15.0,Spark,Swift,,"2023-05-15 02:49",,4.63kg,0.4m,0,0,0,1900,25.99%,2774,94.09%,91400,82,Plusle,,0,99.41%,8,98.90%,496400,268,Plusle,,0,,,,,,,,,
880,Manectric,Normal,310,♂,32,17,,,,84.9,1.0,1.0,,,,"2023-05-15 02:49",,40.6kg,1.46m,0,0,0,200,57.78%,94,97.82%,62000,72,Manectric,Normal,0,86.07%,45,98.42%,462000,304,Manectric,Normal,0,41.64%,976,94.22%,5600,13,Manectric,Normal,0,
881,Electrike,,309,♀,156,43,,,,93.0,6.0,6.0,,,,"2023-05-15 02:49",,8.42kg,0.47m,0,0,0,600,62.92%,1139,95.48%,55400,109,Manectric,Normal,0,88.40%,318,96.94%,404400,344,Manectric,Normal,0,60.22%,1331,93.40%,2000,53,Manectric,Normal,0,
882,Electrike,,309,♀,510,78,,,,90.0,19.0,19.0,,,,"2023-05-15 02:49",,19.6kg,0.7m,0,0,0,2500,46.70%,1491,95.06%,19000,67,Manectric,Normal,0,90.98%,130,97.74%,381000,302,Manectric,Normal,0,,,,,,,,,
883,Medicham,Normal,308,♀,304,59,,,,62.2,8.0,8.0,,,,"2023-05-15 02:49",,48.87kg,1.52m,0,0,0,800,69.14%,716,95.80%,469600,290,Medicham,Normal,0,76.87%,707,91.05%,513600,290,Medicham,Normal,0,3.46%,3726,89.77%,9500,12,Medicham,Normal,0,
884,Medicham,Normal,308,♀,778,101,,,,75.6,20.0,20.0,,,,"2023-05-15 02:49",,43.43kg,1.52m,0,0,0,2500,83.24%,267,97.10%,403000,248,Medicham,Normal,0,90.68%,246,94.02%,475000,248,Medicham,Normal,0,,,,,,,,,
885,Medicham,Normal,308,♀,912,108,,,,84.4,23.0,23.0,,,,"2023-05-15 02:49",,40.98kg,1.49m,0,0,0,3500,84.16%,138,97.73%,346000,232,Medicham,Normal,0,97.32%,49,97.06%,458000,232,Medicham,Normal,0,,,,,,,,,
886,Meditite,,307,♀,328,68,,,,65.6,19.0,19.0,,,,"2023-05-15 02:49",,7.6kg,0.53m,0,0,0,2500,87.22%,63,98.41%,480000,302,Medicham,Normal,0,73.35%,682,91.18%,480000,302,Medicham,Normal,0,76.94%,25,98.38%,70000,62,Meditite,,0,
887,Meditite,,307,♀,401,70,,,,15.6,26.0,26.0,,,,"2023-05-15 02:49",,14.7kg,0.68m,0,0,0,4000,2.89%,3925,84.81%,436000,264,Medicham,Normal,0,2.89%,3925,78.57%,436000,264,Medicham,Normal,0,49.60%,1581,92.43%,91000,88,Meditite,,0,
888,Meditite,,307,♂,452,73,15,15,13,95.6,23.0,23.0,,,,"2023-05-15 02:48",,8.87kg,0.58m,0,0,0,3500,86.03%,573,96.13%,296000,282,Medicham,Normal,0,99.90%,5,99.30%,458000,282,Medicham,Normal,0,15.75%,3451,88.10%,14000,12,Meditite,,0,
889,Meditite,,307,♂,569,86,,,,63.3,34.0,34.0,,,,"2023-05-15 02:48",,14.31kg,0.69m,0,0,0,7000,89.00%,212,97.34%,352000,184,Medicham,Normal,0,76.50%,645,91.37%,352000,184,Medicham,Normal,0,,,,,,,,,
890,Lairon,,305,♀,727,83,,,,36.7,14.0,14.0,,,,"2023-05-15 02:48",,115.24kg,0.91m,0,0,0,1600,82.03%,698,96.31%,85100,78,Lairon,,0,87.57%,474,97.62%,147600,238,Aggron,Normal,0,,,,,,,,,
891,Lairon,,305,♀,864,87,,,,52.2,16.0,16.0,,,,"2023-05-15 02:48",,66.94kg,0.62m,0,0,0,1900,51.71%,805,96.12%,69100,62,Lairon,,0,61.70%,154,98.32%,120600,208,Aggron,Normal,0,,,,,,,,,
892,Lairon,,305,♀,1148,102,,,,61.1,21.0,21.0,,,,"2023-05-15 02:48",,130.91kg,0.93m,0,0,0,3000,44.64%,871,96.02%,42000,38,Lairon,,0,70.24%,199,98.18%,86000,176,Aggron,Normal,0,,,,,,,,,
893,Aron,,304,♂,16,13,,,,46.5,1.0,1.0,,,,"2023-05-15 02:48",,72.3kg,0.48m,0,0,0,200,52.79%,8,99.43%,40000,177,Aggron,Normal,0,49.65%,17,99.08%,168000,295,Aggron,Normal,0,49.01%,7,99.38%,4200,136,Aggron,Normal,0,
894,Aron,,304,♂,53,24,,,,61.3,2.0,2.0,,,,"2023-05-15 02:48",,46.88kg,0.34m,0,0,0,200,48.23%,285,97.21%,91600,121,Lairon,,0,50.36%,73,98.67%,135600,259,Aggron,Normal,0,70.66%,155,96.99%,7600,39,Lairon,,0,
895,Aron,,304,♂,148,42,,,,27.9,5.0,5.0,,,,"2023-05-15 02:48",,57.36kg,0.41m,0,0,0,600,84.41%,234,97.38%,107600,131,Lairon,,0,85.13%,147,98.34%,179600,303,Aggron,Normal,0,73.74%,711,94.78%,6600,34,Lairon,,0,
896,Aron,,304,♀,187,47,,,,43.1,6.0,6.0,,,,"2023-05-15 02:48",,77.64kg,0.46m,0,0,0,600,88.42%,25,98.89%,36400,167,Aggron,Normal,0,79.07%,85,98.62%,157400,277,Aggron,Normal,0,95.72%,11,99.02%,5400,32,Lairon,,0,
897,Aron,,304,♂,212,48,,,,91.9,6.0,6.0,,,,"2023-05-15 02:48",,62.81kg,0.44m,0,0,0,600,99.42%,10,98.53%,516400,294,Aron,,0,24.70%,1283,96.59%,111400,233,Aggron,Normal,0,71.53%,839,94.49%,0,125,Aggron,Normal,0,
898,Aron,,304,♂,284,55,,,,79.6,8.0,8.0,,,,"2023-05-15 02:48",,86.46kg,0.47m,0,0,0,800,29.89%,2029,94.52%,77600,101,Lairon,,0,12.08%,3086,94.71%,108600,229,Aggron,Normal,0,19.68%,2786,90.37%,800,26,Lairon,,0,
899,Aron,,304,♀,345,63,,,,66.1,10.0,10.0,,,,"2023-05-15 02:48",,91.52kg,0.51m,0,0,0,1000,70.55%,214,97.45%,82000,105,Lairon,,0,65.18%,339,97.86%,120000,237,Aggron,Normal,0,64.25%,80,97.91%,12000,16,Aron,,0,
900,Aron,,304,♀,390,68,,,,44.4,12.0,12.0,,,,"2023-05-15 02:47",,79.18kg,0.48m,0,0,0,1300,91.91%,25,98.89%,25400,153,Aggron,Normal,0,84.42%,85,98.62%,146400,263,Aggron,Normal,0,68.89%,455,96.01%,9000,12,Aron,,0,
901,Aron,,304,♀,444,75,,,,34.8,14.0,14.0,,,,"2023-05-15 02:47",,57.44kg,0.38m,0,0,0,1600,78.39%,678,96.34%,85100,103,Lairon,,0,85.97%,379,97.77%,147600,263,Aggron,Normal,0,82.86%,539,95.76%,5100,6,Aron,,0,
902,Aron,,304,♂,479,71,,,,91.1,13.0,13.0,,,,"2023-05-15 02:47",,51.55kg,0.38m,0,1,0,1921,99.93%,4,99.21%,400600,211,Aron,,2,26.25%,3021,94.78%,31600,143,Aggron,Normal,2,60.51%,1409,93.90%,1921,3,Aron,,1,
903,Aron,,304,♀,479,73,,,,92.2,13.0,13.0,,,,"2023-05-15 02:47",,44.42kg,0.31m,0,0,0,1600,99.51%,15,97.99%,502800,276,Aron,,0,15.20%,3384,94.35%,92800,211,Aggron,Normal,0,61.45%,1425,93.88%,1600,2,Aron,,0,
904,Aron,,304,♀,511,77,,,,59.3,15.0,15.0,,,,"2023-05-15 02:47",,39.63kg,0.36m,0,0,0,1900,85.67%,34,98.77%,14200,139,Aggron,Normal,0,64.82%,199,98.18%,112400,225,Aggron,Normal,0,,,,,,,,,
905,Aron,,304,♀,567,79,,,,26.1,18.0,18.0,,,,"2023-05-15 02:47",,32.98kg,0.31m,0,0,0,2200,85.97%,301,97.46%,6900,131,Aggron,Normal,0,73.47%,444,97.65%,146400,263,Aggron,Normal,0,,,,,,,,,
906,Aron,,304,♀,602,87,,,,35.6,19.0,19.0,,,,"2023-05-15 02:47",,49.06kg,0.41m,0,0,0,2500,76.47%,785,96.47%,0,125,Aggron,Normal,0,91.90%,88,98.59%,135000,251,Aggron,Normal,0,,,,,,,,,
907,Aron,,304,♂,682,90,,,,64.1,20.0,20.0,,,,"2023-05-15 02:47",,92.37kg,0.44m,0,0,0,2500,66.30%,458,96.76%,47000,67,Lairon,,0,77.12%,205,98.17%,91000,205,Aggron,Normal,0,,,,,,,,,
908,Aron,,304,♂,684,87,,,,42.2,21.0,21.0,,,,"2023-05-15 02:47",,59.63kg,0.39m,0,0,0,3000,62.30%,212,97.46%,55500,75,Lairon,,0,58.58%,1167,96.72%,111000,227,Aggron,Normal,0,,,,,,,,,
909,Aron,,304,♀,790,99,,,,52.6,24.0,24.0,,,,"2023-05-15 02:47",,58.25kg,0.41m,0,0,0,3500,93.58%,13,99.06%,32000,53,Lairon,,0,85.33%,4,99.63%,85000,201,Aggron,Normal,0,,,,,,,,,
910,Aron,,304,♂,851,96,,,,93.3,23.0,23.0,,,,"2023-05-15 02:47",,44.14kg,0.36m,0,0,0,3500,99.73%,8,98.58%,458000,232,Aron,,0,16.07%,3309,94.44%,48000,167,Aggron,Normal,0,,,,,,,,,
911,Aron,,304,♂,863,99,,,,84.4,24.0,24.0,,,,"2023-05-15 02:47",,83.87kg,0.48m,0,0,0,3500,46.64%,1569,95.06%,15000,37,Lairon,,0,31.95%,2283,95.57%,46000,165,Aggron,Normal,0,,,,,,,,,
912,Aron,,304,♂,955,100,,,,88.9,26.0,26.0,,,,"2023-05-15 02:46",,53.86kg,0.39m,0,0,0,4000,98.96%,42,97.01%,436000,214,Aron,,0,43.08%,2161,95.69%,31000,153,Aggron,Normal,0,,,,,,,,,
913,Aron,,304,♂,1154,113,,,,86.7,33.0,33.0,,,,"2023-05-15 02:46",,48.7kg,0.4m,0,0,0,7000,98.27%,70,96.15%,366000,150,Aron,,0,98.69%,45,97.65%,366000,175,Lairon,,0,,,,,,,,,
914,Mawile,,303,♀,382,57,,,,52.2,9.0,9.0,Astonish,,,"2023-05-15 02:46",,8.59kg,0.48m,0,0,0,1000,44.30%,584,96.81%,262000,288,Mawile,,0,55.24%,1072,89.67%,512000,288,Mawile,,0,48.61%,607,95.79%,5300,6,Mawile,,0,
915,Mawile,,303,♂,898,87,,,,75.6,20.0,20.0,Bite,Vise Grip,,"2023-05-15 02:46",,14.59kg,0.71m,0,0,0,2500,28.11%,2867,93.81%,161000,160,Mawile,,0,91.29%,350,93.19%,475000,248,Mawile,,0,,,,,,,,,
916,Sableye,,302,♀,626,78,,,,94.4,15.0,15.0,Shadow Claw,Foul Play,,"2023-05-15 02:46",,17.53kg,0.58m,0,0,0,1900,71.14%,941,94.94%,288400,268,Sableye,,0,99.69%,7,98.70%,496400,268,Sableye,,0,,,,,,,,,
917,Skitty,,300,♀,287,78,,,,71.6,15.0,15.0,,,,"2023-05-15 02:46",,11.55kg,0.61m,0,0,0,1900,65.42%,114,97.64%,371400,318,Delcatty,,0,84.47%,225,93.88%,496400,318,Delcatty,,0,54.66%,238,96.67%,60400,54,Skitty,,0,
918,Azurill,,298,♀,193,90,,,,78.9,20.0,20.0,Splash,,,"2023-05-15 02:46",,1.32kg,0.17m,0,0,0,2500,21.92%,2244,94.17%,196000,256,Azumarill,,0,92.78%,75,96.47%,475000,298,Azumarill,,0,93.82%,88,96.80%,475000,273,Marill,,0,
919,Azurill,,298,♀,195,90,,,,86.3,20.0,20.0,Bubble,,,"2023-05-15 02:46",,2.74kg,0.22m,0,0,0,2500,32.72%,1955,94.61%,187000,244,Azumarill,,0,97.04%,29,97.64%,475000,298,Azumarill,,0,97.74%,11,98.63%,475000,273,Marill,,0,
920,Azurill,,298,♀,198,90,,,,87.1,20.0,20.0,Bubble,,,"2023-05-15 02:46",,2.28kg,0.2m,0,0,0,2500,29.25%,2165,94.30%,178000,232,Azumarill,,0,97.78%,24,97.84%,475000,298,Azumarill,,0,98.33%,2,99.71%,475000,273,Marill,,0,
921,Azurill,,298,♀,205,88,15,15,11,91.1,20.0,20.0,Splash,,,"2023-05-15 02:46",,2.23kg,0.19m,0,0,0,2500,24.91%,3076,92.90%,161000,210,Azumarill,,0,99.76%,11,98.51%,475000,298,Azumarill,,0,99.00%,42,97.69%,403000,273,Marill,,0,
922,Hariyama,,297,♀,1163,162,,,,74.4,15.0,15.0,Counter,Close Combat,,"2023-05-15 02:46",,290.77kg,2.49m,0,0,0,1900,31.12%,1278,95.79%,16400,16,Hariyama,,0,42.36%,700,97.28%,151400,142,Hariyama,,0,,,,,,,,,
923,Hariyama,,297,♀,1818,203,,,,61.2,23.0,24.5,Bullet Punch,Dynamic Punch,,"2023-05-15 02:46",,373.82kg,2.84m,0,0,0,3500,,,,,,,,,48.13%,61,98.88%,141500,145,Hariyama,,0,,,,,,,,,
924,Hariyama,,297,♀,2485,245,6,4,15,55.6,37.0,37.0,Bullet Punch,Dynamic Punch,,"2023-05-15 02:45",,319.19kg,2.62m,0,0,0,9000,,,,,,,,,51.31%,1995,95.85%,0,0,Hariyama,,0,,,,,,,,,
925,Hariyama,,297,♂,2491,237,11,14,15,88.9,33.0,33.0,Bullet Punch,Dynamic Punch,,"2023-05-15 02:45",,394.18kg,2.8m,0,0,0,7000,,,,,,,,,73.46%,1088,96.78%,0,0,Hariyama,,0,,,,,,,,,
926,Hariyama,,297,♂,2710,249,,,,76.3,39.5,40.5,Counter,Dynamic Punch,,"2023-05-15 02:45",,246.29kg,2.28m,0,0,0,10000,,,,,,,,,,,,,,,,,,,,,,,,,
927,Makuhita,,296,♂,162,71,,,,66.2,8.0,8.0,,,,"2023-05-15 02:45",,101.99kg,1m,0,1,0,961,51.46%,126,98.15%,43326,113,Hariyama,,1,57.33%,35,99.07%,98400,150,Hariyama,,2,52.39%,61,97.80%,75126,96,Makuhita,,1,
928,Makuhita,,296,♂,491,121,,,,66.7,23.5,23.5,,,,"2023-05-15 02:45",,140.98kg,1.65m,0,0,0,3500,81.14%,527,88.66%,454500,229,Makuhita,,0,85.24%,202,98.25%,124500,171,Hariyama,,0,68.22%,497,95.30%,0,0,Makuhita,,0,
929,Loudred,,294,♀,449,97,15,13,14,93.3,12.0,12.0,,,,"2023-05-15 02:45",,32.02kg,0.85m,0,0,0,1300,99.49%,22,97.37%,505400,280,Loudred,,0,82.93%,700,96.68%,380400,330,Exploud,,0,22.56%,3172,90.77%,2600,4,Loudred,,0,
